Grupo;Família;Espécie (FB_2020);Nome popular;Origem;Endemismo;Especie;Categoria;Critério;Data avaliação;Reavaliação?;Histórico de Avaliações;Endêmica do Brasil?;Ameaças cadastradas;Ações de conservação
Angiospermas;Lentibulariaceae;Genlisea lobata Fromm;;NATIVA;Endemica;Genlisea lobata;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced)|1.7 Fire;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Lentibulariaceae;Genlisea repens Benj.;;NATIVA;Não endemica;Genlisea repens;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Lentibulariaceae;Genlisea violacea A.St.-Hil.;;NATIVA;Endemica;Genlisea violacea;LC;;2013;;;Não;1.4.3 Tourism/recreation|1 Habitat Loss/Degradation (human induced)|1.3.1 Mining;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Lentibulariaceae;Utricularia biovularioides (Kuhlm.) P.Taylor;;NATIVA;Endemica;Utricularia biovularioides;DD;;2013;;;Sim;1.7 Fire;1.2.1.2 National level|4.4 Protected areas
Angiospermas;Lentibulariaceae;Utricularia erectiflora A.St.-Hil. & Girard;;NATIVA;Não endemica;Utricularia erectiflora;LC;;2013;;;Não;1.1 Agriculture|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Lentibulariaceae;Utricularia flaccida A.DC.;;NATIVA;Endemica;Utricularia flaccida;NT;;2013;;;Não;1.1 Agriculture|1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced);1.2.1.2 National level|4.4 Protected areas
Angiospermas;Lentibulariaceae;Utricularia foliosa L.;;NATIVA;Não endemica;Utricularia foliosa;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Lentibulariaceae;Utricularia geminiloba Benj.;;NATIVA;Endemica;Utricularia geminiloba;VU;B1b(i,ii,iii)+2b(i,ii,iii);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);Sim;7.1.1 Increase in fire frequency/intensity|8.1 Invasive non-native/alien species/diseases|1.3 Tourism & recreation areas;1.1 Site/area protection
Angiospermas;Lentibulariaceae;Utricularia hydrocarpa Vahl;;NATIVA;Não endemica;Utricularia hydrocarpa;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Lentibulariaceae;Utricularia longifolia Gardner;;NATIVA;Endemica;Utricularia longifolia;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Lentibulariaceae;Utricularia nigrescens Sylvén;;NATIVA;Endemica;Utricularia nigrescens;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Lentibulariaceae;Utricularia trichophylla Spruce ex Oliv.;;NATIVA;Não endemica;Utricularia trichophylla;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Lentibulariaceae;Utricularia tridentata Sylvén;;NATIVA;Não endemica;Utricularia tridentata;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Lentibulariaceae;Utricularia warmingii Kamienski;;NATIVA;Não endemica;Utricularia warmingii;DD;;2013;;;Não;1.1 Agriculture|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Briófitas;Lepidoziaceae;Paracromastigum dusenii (Steph.) R.M.Schust.;;NATIVA;Não endemica;Paracromastigum dusenii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1.4.2 Human settlement|1.7 Fire;1.2.1.2 National level
Angiospermas;Linaceae;Cliococca selaginoides (Lam.) C.M. Rogers & Mildner;Vassourinha-veludo,PORTUGUES,Sul/Linho-silvestre,PORTUGUES,Sul/Vassourinha-veludo,PORTUGUES,Sul;NATIVA;Não endemica;Cliococca selaginoides;LC;;2013;;;Sim;1.5 Invasive alien species (directly impacting habitat)|1.1 Agriculture|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Linaceae;Hebepetalum roraimense R. Secco & Manni Silva;;NATIVA;Não endemica;Hebepetalum roraimense;LC;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;1 Residential & commercial development|2.1 Annual & perennial non-timber crops|2.3 Livestock farming & ranching|3.2 Mining & quarrying|4 Transportation & service corridors|5.3 Logging & wood harvesting|7.1 Fire & fire suppression|7.2 Dams & water management/use;1 Land/water protection
Angiospermas;Linaceae;Linum carneum A. St.-Hil.;Linho-bravo,PORTUGUES,Sul/NA/Linho-bravo,PORTUGUES,Sul;NATIVA;Não endemica;Linum carneum;DD;;2013;;;Não;1 Habitat Loss/Degradation (human induced)|1.1 Agriculture;1.2.1.3 Sub-national level
Angiospermas;Linaceae;Linum erigeroides A. St.-Hil.;Linho-bravo,PORTUGUES,Sul/NA/Linho-bravo,PORTUGUES,Sul;NATIVA;Não endemica;Linum erigeroides;DD;;2013;;;Desconhecido;1.1 Agriculture;1.2.1.3 Sub-national level
Angiospermas;Linaceae;Linum littorale A. St.-Hil.;Linho-bravo,PORTUGUES,Sul/NA/Linho-bravo,PORTUGUES,Sul;NATIVA;Não endemica;Linum littorale;LC;;2013;;;Sim;1.4.2 Human settlement|1 Habitat Loss/Degradation (human induced)|1.1.4 Livestock;1.2.1.3 Sub-national level
Angiospermas;Linaceae;Linum smithii Mildner;Linho-bravo,PORTUGUES,Sul/NA/Linho-bravo,PORTUGUES,Sul;NATIVA;Endemica;Linum smithii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Desconhecido;1.1 Agriculture|1.1.4.3 Agro-industry|1.1 Agriculture|1.3.3.2 Selective logging;1.2.1.3 Sub-national level
Angiospermas;Linaceae;Roucheria schomburgkii Planch.;;NATIVA;Não endemica;Roucheria schomburgkii;LC;;2020;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Não;2.1.3 Agro-industry farming|1.1 Housing & urban areas|2.1.4 Scale Unknown/Unrecorded|2.3.3 Agro-industry grazing, ranching or farming|3.2 Mining & quarrying|5.3.5 Motivation Unknown/Unrecorded;5.1.2 National level|1.1 Site/area protection
Angiospermas;Linderniaceae;Micranthemum umbrosum (Walter ex J.F.Gmel.) S.F.Blake;;NATIVA;Não endemica;Micranthemum umbrosum;LC;;2013;;;Não;1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced)|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4.3 Management
Angiospermas;Loasaceae;Aosa parviflora (Schrad. ex DC.) Weigend;Cansanção tomate,PORTUGUES/NA/Cansanção tomate,PORTUGUES;NATIVA;Endemica;Aosa parviflora;LC;;2013;;;Sim;;1.2.1.3 Sub-national level
Angiospermas;Loasaceae;Aosa uleana (Urb. & Gilg) Weigend;;NATIVA;Endemica;Aosa uleana;CR;B2ab(ii,iii);2018;Sim;Continuou em P443 na mesma categoria de ameaça (após reavaliação);herb;1.1 Site/area protection|5.1.2 National level|5.1.2 National level;17. Unknown
Angiospermas;Loasaceae;Blumenbachia eichleri Urb.;;NATIVA;Endemica;Blumenbachia eichleri;NT;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Loasaceae;Blumenbachia scabra (Miers) Urb.;Urtiga Branca,PORTUGUES/NA/Urtiga Branca,PORTUGUES;NATIVA;Endemica;Blumenbachia scabra;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Loganiaceae;Bonyunia magnifica J.R.Grant;;NATIVA;Endemica;Bonyunia magnifica;DD;;2020;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;2.1.3 Agro-industry farming|4.1 Roads & railroads;1.1 Site/area protection
Angiospermas;Loganiaceae;Bonyunia venusta J.R.Grant;;NATIVA;Endemica;Bonyunia venusta;DD;;2020;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;1.1 Housing & urban areas|1.2 Commercial & industrial areas|2.1.3 Agro-industry farming|9.1.1 Sewage|9.1.3 Type Unknown/Unrecorded;1.1 Site/area protection|5.1.2 National level|5.1.1 International level
Angiospermas;Loganiaceae;Spigelia amplexicaulis E.F.Guim. & Fontella;;NATIVA;Endemica;Spigelia amplexicaulis;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4.3 Tourism/recreation;1.2.1.3 Sub-national level
Angiospermas;Loganiaceae;Spigelia cipoensis Zappi;;NATIVA;Endemica;Spigelia cipoensis;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4.3 Tourism/recreation;1.2.1.2 National level
Angiospermas;Loganiaceae;Spigelia flava Zappi & Harley;;NATIVA;Endemica;Spigelia flava;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture;1.2.1.2 National level
Angiospermas;Loganiaceae;Spigelia kleinii L.B.Sm.;;NATIVA;;Spigelia kleinii var. paranaensis;DD;;2013;;;Desconhecido;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Loganiaceae;Spigelia kuhlmannii E.F.Guim. & Fontella;;NATIVA;Endemica;Spigelia kuhlmannii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1 Agriculture;1.2.1.2 National level
Angiospermas;Loganiaceae;Spigelia lundiana A.DC.;;NATIVA;Endemica;Spigelia lundiana;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level
Angiospermas;Loganiaceae;Spigelia sellowiana Cham. & Schltdl.;;NATIVA;Endemica;Spigelia sellowiana;LC;;2013;;;Sim;7.4 Wildfire;1.2.1.2 National level
Angiospermas;Loganiaceae;Spigelia vestita L.B.Sm.;;NATIVA;Endemica;Spigelia vestita;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4.3 Tourism/recreation|1.4.8 Power line;1.2.1.3 Sub-national level
Angiospermas;Loganiaceae;Strychnos atlantica Krukoff & Barneby;;NATIVA;Endemica;Strychnos atlantica;NT;;2019;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;2.1.3 Agro-industry farming|2.3.3 Agro-industry grazing, ranching or farming|5 Biological resource use|5.3 Logging & wood harvesting|2.1 Annual & perennial non-timber crops;5 Law & policy|1.1 Site/area protection
Angiospermas;Loganiaceae;Strychnos bicolor Progel;;NATIVA;Endemica;Strychnos bicolor;LC;;2013;;;Sim;1.1 Agriculture;1.2.1.3 Sub-national level
Angiospermas;Loganiaceae;Strychnos dantaensis Manoel, Carrijo & E.F.Guim.;;NATIVA;Endemica;Strychnos dantaensis;CR;B2ab(ii,iii);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);terrestrial;3. Medicine - human and veterinary;Luiz Santos Filho
Angiospermas;Loganiaceae;Strychnos gardneri A.DC.;;NATIVA;Endemica;Strychnos gardneri;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
Angiospermas;Loganiaceae;Strychnos jacarepiensis E.A.Manoel & E.F.Guim.;;NATIVA;Endemica;Strychnos jacarepiensis;CR;B2ab(ii,iii);2018;Não se aplica;Inéditas ameaçadas (CR, EN, VU);terrestrial;3. Medicine - human and veterinary;Luiz Santos Filho
Angiospermas;Loganiaceae;Strychnos nigricans Progel;;NATIVA;;Strychnos nigricans;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|1.2.1.3 Sub-national level
Angiospermas;Loganiaceae;Strychnos rubiginosa A.DC.;;NATIVA;;Strychnos rubiginosa;LC;;2013;;;Sim;;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Loganiaceae;Strychnos trinervis (Vell.) Mart.;;NATIVA;Endemica;Strychnos trinervis;LC;;2013;;;Sim;1.4.2 Human settlement;1.2.1.3 Sub-national level|4.4 Protected areas
Angiospermas;Loranthaceae;Psittacanthus pluricotyledonarius Rizzini;;NATIVA;Endemica;Psittacanthus pluricotyledonarius;LC;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);herb;NA;NA
Angiospermas;Loranthaceae;Struthanthus armandianus Rizzini;;NATIVA;Endemica;Struthanthus armandianus;DD;;2018;Não se aplica;Inéditas não ameaçadas (NT, DD, LC);Sim;1 Residential & commercial development|2.3.3 Agro-industry grazing, ranching or farming;NA
Samambaias e Licófitas;Lycopodiaceae;Diphasium jussiaei (Desv. ex Poir.) C. Presl ex Rothm.;;NATIVA;Não endemica;Diphasium jussiaei;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;7.4 Wildfire;1.2.1.2 National level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Huperzia catharinae (Christ) Holub;;NATIVA;Endemica;Huperzia catharinae;DD;;2013;;;Sim;1 Habitat Loss/Degradation (human induced)|1.1.4 Livestock;1.2.1.2 National level
Samambaias e Licófitas;Lycopodiaceae;Palhinhaea bradei (Herer) Holub;;NATIVA;Endemica;Palhinhaea bradei;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.7 Fire|7.4 Wildfire;1.2.1.2 National level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus aqualupianus (Spring) B.Øllg.;;NATIVA;desconhecido;Phlegmariurus aqualupianus;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level|3.8 Conservation measures
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus biformis (Hook.) B.Øllg.;;NATIVA;Endemica;Huperzia biformis;LC;;2013;;;Sim;1.7 Fire|1.7 Fire|1.7 Fire|1 Habitat Loss/Degradation (human induced)|1.1.4 Livestock|1 Habitat Loss/Degradation (human induced);4.4 Protected areas|1.2.1.3 Sub-national level
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus christii (Silveira) B.Øllg.;;NATIVA;Endemica;Phlegmariurus christii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;7.4 Wildfire|1.1.4 Livestock|10.5 Fire|1.4.2 Human settlement|1.1 Agriculture;1.2.1.3 Sub-national level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus flexibilis (Fée) B.Øllg.;;NATIVA;;Huperzia flexibilis;LC;;2013;;;Sim;1 Habitat Loss/Degradation (human induced)|1.7 Fire|1.1.2 Wood plantation|1 Habitat Loss/Degradation (human induced)|1.1.4 Livestock|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus fontinaloides (Spring) B.Øllg.;;NATIVA;Endemica;Huperzia fontinaloides;LC;;2013;;;Sim;1.7 Fire|1.1.4 Livestock|1 Habitat Loss/Degradation (human induced)|1.4.3 Tourism/recreation|1.3.1 Mining;1.2.1.3 Sub-national level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus hemleri (Nessel) B.Øllg.;;NATIVA;Endemica;Phlegmariurus hemleri;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced)|1.4.2 Human settlement;1.2.1.2 National level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus hexastichus (B.Øllg. & P.G.Windisch) B.Øllg.;;NATIVA;Endemica;Huperzia hexasticha;LC;;2013;;;Sim;1.7 Fire|1.1.4 Livestock;1.2.1.3 Sub-national level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus itambensis (B.Øllg. & P.G.Windisch) B.Øllg.;;NATIVA;Endemica;Phlegmariurus itambensis;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4.3 Tourism/recreation|1.3.1 Mining;1.2.1.2 National level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus martii (Wawra) B.Øllg.;;NATIVA;Endemica;Phlegmariurus martii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.1.3.2 Large-scale|1.1.2 Wood plantation|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus mollicomus (Spring) B.Øllg.;;NATIVA;Não endemica;Phlegmariurus mollicomus;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;1.4 Infrastructure development|7.4 Wildfire|1.1 Agriculture|3.3 Fuel|1.1.4 Livestock|10.1 Recreation/tourism;1.2.1.3 Sub-national level|1.2.1.3 Sub-national level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus mooreanus (Baker) B.Øllg.;;NATIVA;Endemica;Phlegmariurus mooreanus;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;7.4 Wildfire|10.5 Fire|1.7 Fire|1 Habitat Loss/Degradation (human induced);1.2.1.2 National level
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus nudus (Nessel) B.Øllg.;;NATIVA;Endemica;Phlegmariurus nudus;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;7.4 Wildfire|1.7 Fire;1.2.1.3 Sub-national level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus quadrifariatus (Bory) B.Øllg.;;NATIVA;Endemica;Huperzia quadrifariata;LC;;2013;;;Sim;1.7 Fire|1.1 Agriculture|1 Habitat Loss/Degradation (human induced)|1.1.4 Livestock;1.2.1.3 Sub-national level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus regnellii (Maxon) B.Øllg.;;NATIVA;Endemica;Phlegmariurus regnellii;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.2 National level
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus ruber (Cham. & Schlecht.) B.Øllg.;;NATIVA;Endemica;Phlegmariurus ruber;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;10.5 Fire|1.3.1 Mining|1.1.4 Livestock|1.3.1 Mining|10.5 Fire|1.3.1 Mining|1.1.4 Livestock;1.2.1.3 Sub-national level|1.2.1.2 National level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus sellowianus (Herter) B.Øllg.;;NATIVA;Endemica;Phlegmariurus sellowianus;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.4 Infrastructure development|10.5 Fire|1.7 Fire|1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus taxifolius (Sw.) Á. Löve & D. Löve;;NATIVA;Não endemica;Phlegmariurus taxifolius;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Não;10.5 Fire|1.4.2 Human settlement|10.1 Recreation/tourism|3.3 Fuel|1.1 Agriculture|1.4 Infrastructure development|1.7 Fire;1.2.1.3 Sub-national level|4.4 Protected areas
Samambaias e Licófitas;Lycopodiaceae;Phlegmariurus treitubensis (Silveira) B.Øllg.;;NATIVA;Endemica;Phlegmariurus treitubensis;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;10.1 Recreation/tourism|1.1.4 Livestock|1.4.3 Tourism/recreation;1.2.1.2 National level|4.4 Protected areas
Angiospermas;Lythraceae;Cuphea adenophylla T.B.Cavalc.;;NATIVA;Endemica;Cuphea adenophylla;CR;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.7 Fire|1.4 Infrastructure development|1.5 Invasive alien species (directly impacting habitat);1.2.1.2 National level
Angiospermas;Lythraceae;Cuphea arenarioides A.St.-Hil.;;NATIVA;Endemica;Cuphea arenarioides;VU;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;;1.2.1.3 Sub-national level
Angiospermas;Lythraceae;Cuphea bahiensis (Lourteig) T.B.Cavalc. & S.A.Graham;;NATIVA;Endemica;Cuphea bahiensis;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.7 Fire;1.2.1.2 National level
Angiospermas;Lythraceae;Cuphea cipoensis T.B.Cavalc.;;NATIVA;Endemica;Cuphea cipoensis;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.7 Fire;1.2.1.2 National level
Angiospermas;Lythraceae;Cuphea cuiabensis Mart. ex Koehne;;NATIVA;Endemica;Cuphea cuiabensis;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1.3.3 Wood|1.4.2 Human settlement|1.7 Fire|1 Habitat Loss/Degradation (human induced)|1.5 Invasive alien species (directly impacting habitat);1.2.1.2 National level
Angiospermas;Lythraceae;Cuphea glaziovii Koehne;;NATIVA;Não endemica;Cuphea glaziovii;EN;;2013;Não;Continuou em P443 na mesma categoria de ameaça (sem reavaliação);Sim;1 Habitat Loss/Degradation (human induced);1.2.1.3 Sub-national level
